"default.res","default.nb_it","default.error"
37623.3028222366,533,2.2263780599553e-16
37928.5431501918,533,2.2263780599553e-16
37575.7067040842,533,2.2263780599553e-16
37877.870071225,533,2.2263780599553e-16
37809.6293834864,533,2.2263780599553e-16
37873.4664949162,533,2.2263780599553e-16
37839.1335260773,533,2.2263780599553e-16
37523.6143359482,533,2.2263780599553e-16
37522.4581073365,533,2.2263780599553e-16
37938.5949282004,533,2.2263780599553e-16
37806.6633652195,533,2.2263780599553e-16
37951.7859004237,533,2.2263780599553e-16
37541.414999059,533,2.2263780599553e-16
37945.2044143268,533,2.2263780599553e-16
37750.4318220684,533,2.2263780599553e-16
37899.3490108307,533,2.2263780599553e-16
37694.4648580145,533,2.2263780599553e-16
37879.012127441,533,2.2263780599553e-16
37529.8138719782,533,2.2263780599553e-16
37676.2170230749,533,2.2263780599553e-16
37898.4327263466,533,2.2263780599553e-16
37851.582364689,533,2.2263780599553e-16
37910.6677568898,533,2.2263780599553e-16
37963.8350859693,533,2.2263780599553e-16
37928.8425719101,533,2.2263780599553e-16
37529.3406594207,533,2.2263780599553e-16
37762.2559130005,533,2.2263780599553e-16
37526.2430583507,533,2.2263780599553e-16
37776.2598191241,533,2.2263780599553e-16
37928.8052498664,533,2.2263780599553e-16
37662.4026753657,533,2.2263780599553e-16
37657.1516886239,533,2.2263780599553e-16
37636.0313625016,533,2.2263780599553e-16
37952.7319722354,533,2.2263780599553e-16
37916.1887166339,533,2.2263780599553e-16
37562.9465554112,533,2.2263780599553e-16
37786.8401606289,533,2.2263780599553e-16
37900.0786887336,533,2.2263780599553e-16
37524.0573512738,533,2.2263780599553e-16
37749.8718853468,533,2.2263780599553e-16
37525.5165764681,533,2.2263780599553e-16
37912.9265955682,533,2.2263780599553e-16
37662.1446617632,533,2.2263780599553e-16
37937.2924048097,533,2.2263780599553e-16
37949.2435615574,533,2.2263780599553e-16
37792.0570845919,533,2.2263780599553e-16
37780.0447725596,533,2.2263780599553e-16
37690.4866092617,533,2.2263780599553e-16
37957.9349882033,533,2.2263780599553e-16
37882.6097610923,533,2.2263780599553e-16
37823.9694041244,533,2.2263780599553e-16
37781.8595819953,533,2.2263780599553e-16
37940.9816834517,533,2.2263780599553e-16
37628.047598456,533,2.2263780599553e-16
37861.7957179778,533,2.2263780599553e-16
37594.90059081,533,2.2263780599553e-16
37847.0046799693,533,2.2263780599553e-16
37895.3896232738,533,2.2263780599553e-16
37845.7543345939,533,2.2263780599553e-16
37657.0746175178,533,2.2263780599553e-16
37626.3936237654,533,2.2263780599553e-16
37958.5134443065,533,2.2263780599553e-16
37523.6485722763,533,2.2263780599553e-16
37685.1358874381,533,2.2263780599553e-16
37684.8698420369,533,2.2263780599553e-16
37862.6140707793,533,2.2263780599553e-16
37520.2357474042,533,2.2263780599553e-16
37777.5000265297,533,2.2263780599553e-16
37736.7420544141,533,2.2263780599553e-16
37522.9933299346,533,2.2263780599553e-16
37684.4334100466,533,2.2263780599553e-16
37866.7253946428,533,2.2263780599553e-16
37664.8274590706,533,2.2263780599553e-16
37715.3009963044,533,2.2263780599553e-16
37731.6021100172,533,2.2263780599553e-16
37876.4721346237,533,2.2263780599553e-16
37534.798274513,533,2.2263780599553e-16
37961.0065273585,533,2.2263780599553e-16
37777.9368771448,533,2.2263780599553e-16
37886.3304008408,533,2.2263780599553e-16
37899.3441378608,533,2.2263780599553e-16
37634.3391050933,533,2.2263780599553e-16
37862.9087341101,533,2.2263780599553e-16
37796.9756207798,533,2.2263780599553e-16
37944.5505449804,533,2.2263780599553e-16
37880.2204756534,533,2.2263780599553e-16
37798.4881042175,533,2.2263780599553e-16
37765.6904059697,533,2.2263780599553e-16
37812.6767877615,533,2.2263780599553e-16
37839.1635765096,533,2.2263780599553e-16
37693.5330002249,533,2.2263780599553e-16
37859.7982780225,533,2.2263780599553e-16
37662.9475005085,533,2.2263780599553e-16
37823.0944663163,533,2.2263780599553e-16
37840.6867471812,533,2.2263780599553e-16
37578.8478232431,533,2.2263780599553e-16
37931.2076327474,533,2.2263780599553e-16
37799.667783992,533,2.2263780599553e-16
37870.9710101659,533,2.2263780599553e-16
37944.4835201529,533,2.2263780599553e-16
37764.3774991928,533,2.2263780599553e-16
37627.7508910679,533,2.2263780599553e-16
37659.9607311098,533,2.2263780599553e-16
37604.0515097426,533,2.2263780599553e-16
37792.6435319875,533,2.2263780599553e-16
37865.843648775,533,2.2263780599553e-16
37492.7823768583,533,2.2263780599553e-16
37813.6618462064,533,2.2263780599553e-16
37946.98261333,533,2.2263780599553e-16
37952.2869139165,533,2.2263780599553e-16
37955.2987247966,533,2.2263780599553e-16
37527.6702330027,533,2.2263780599553e-16
37547.4441729127,533,2.2263780599553e-16
37843.7570767414,533,2.2263780599553e-16
37823.7709246334,533,2.2263780599553e-16
37741.4072849897,533,2.2263780599553e-16
37717.4342309149,533,2.2263780599553e-16
37950.8591667226,533,2.2263780599553e-16
37540.759151202,533,2.2263780599553e-16
37620.3141939634,533,2.2263780599553e-16
37954.1096499268,533,2.2263780599553e-16
37636.9567646058,533,2.2263780599553e-16
37933.1381331801,533,2.2263780599553e-16
37614.5783749932,533,2.2263780599553e-16
37790.1081336461,533,2.2263780599553e-16
37507.9020406514,533,2.2263780599553e-16
37537.3916711198,533,2.2263780599553e-16
37617.8733854456,533,2.2263780599553e-16
37879.7518433108,533,2.2263780599553e-16
37958.0957647745,533,2.2263780599553e-16
37733.1155665097,533,2.2263780599553e-16
37549.810729888,533,2.2263780599553e-16
37516.4252570504,533,2.2263780599553e-16
37897.7491903345,533,2.2263780599553e-16
37886.507209585,533,2.2263780599553e-16
37932.3194406241,533,2.2263780599553e-16
37573.2212182865,533,2.2263780599553e-16
37900.5973993166,533,2.2263780599553e-16
37897.5024349354,533,2.2263780599553e-16
37844.3301176398,533,2.2263780599553e-16
37956.0359557213,533,2.2263780599553e-16
37640.6018463891,533,2.2263780599553e-16
37834.6232847121,533,2.2263780599553e-16
37708.1012640963,533,2.2263780599553e-16
37560.3569707853,533,2.2263780599553e-16
37949.0504167748,533,2.2263780599553e-16
37835.0535431441,533,2.2263780599553e-16
37830.2885257826,533,2.2263780599553e-16
37544.8250349253,533,2.2263780599553e-16
37814.5398656815,533,2.2263780599553e-16
37659.6834387253,533,2.2263780599553e-16
37908.8746219455,533,2.2263780599553e-16
37812.0495422527,533,2.2263780599553e-16
37695.1901713426,533,2.2263780599553e-16
37834.1697312074,533,2.2263780599553e-16
37942.85285899,533,2.2263780599553e-16
37784.6141630091,533,2.2263780599553e-16
37929.7087049461,533,2.2263780599553e-16
37517.480343665,533,2.2263780599553e-16
37535.1994065414,533,2.2263780599553e-16
37947.9112944246,533,2.2263780599553e-16
37811.7253556184,533,2.2263780599553e-16
37931.567718688,533,2.2263780599553e-16
37953.6407017791,533,2.2263780599553e-16
37889.0935298991,533,2.2263780599553e-16
37940.1396994241,533,2.2263780599553e-16
37954.1720036225,533,2.2263780599553e-16
37923.2667049163,533,2.2263780599553e-16
37716.4815900267,533,2.2263780599553e-16
37536.9888277527,533,2.2263780599553e-16
37643.3588714445,533,2.2263780599553e-16
37732.7093066803,533,2.2263780599553e-16
37716.7841429028,533,2.2263780599553e-16
37753.6885799931,533,2.2263780599553e-16
37731.0653984694,533,2.2263780599553e-16
37830.4030974639,533,2.2263780599553e-16
37954.8272548308,533,2.2263780599553e-16
37898.4581913475,533,2.2263780599553e-16
37863.8430815519,533,2.2263780599553e-16
37944.9380222993,533,2.2263780599553e-16
37561.1623710524,533,2.2263780599553e-16
37787.1951792526,533,2.2263780599553e-16
37947.4669927441,533,2.2263780599553e-16
37809.8404581525,533,2.2263780599553e-16
37536.0153064512,533,2.2263780599553e-16
37511.5070468874,533,2.2263780599553e-16
37871.2829828732,533,2.2263780599553e-16
37550.6455628492,533,2.2263780599553e-16
37580.3514117134,533,2.2263780599553e-16
37952.2852164755,533,2.2263780599553e-16
37701.1405403939,533,2.2263780599553e-16
37952.540842672,533,2.2263780599553e-16
37763.9115738785,533,2.2263780599553e-16
37889.697623484,533,2.2263780599553e-16
37766.4512628754,533,2.2263780599553e-16
37856.3511114044,533,2.2263780599553e-16
37940.798643824,533,2.2263780599553e-16
37532.351851106,533,2.2263780599553e-16
37899.0832240713,533,2.2263780599553e-16
37921.2258235466,533,2.2263780599553e-16
37890.6348799514,533,2.2263780599553e-16
37923.0531874347,533,2.2263780599553e-16
37852.2246962171,533,2.2263780599553e-16
37815.3978919069,533,2.2263780599553e-16
37692.8599693007,533,2.2263780599553e-16
37953.9847133939,533,2.2263780599553e-16
37872.3181040148,533,2.2263780599553e-16
37658.1117047703,533,2.2263780599553e-16
37609.4977238815,533,2.2263780599553e-16
37806.1626871671,533,2.2263780599553e-16
37781.8843911809,533,2.2263780599553e-16
37926.2864261846,533,2.2263780599553e-16
37760.2928234645,533,2.2263780599553e-16
37933.6552271296,533,2.2263780599553e-16
37939.6182435566,533,2.2263780599553e-16
37834.3759719975,533,2.2263780599553e-16
37941.8183702179,533,2.2263780599553e-16
37528.1630313166,533,2.2263780599553e-16
37667.9685652008,533,2.2263780599553e-16
37670.3861091407,533,2.2263780599553e-16
37620.6061284571,533,2.2263780599553e-16
37642.0850983708,533,2.2263780599553e-16
37812.1382793241,533,2.2263780599553e-16
37781.0940645375,533,2.2263780599553e-16
37852.4542263843,533,2.2263780599553e-16
37894.7558697149,533,2.2263780599553e-16
37734.6942883643,533,2.2263780599553e-16
37784.4768882075,533,2.2263780599553e-16
37581.1362579938,533,2.2263780599553e-16
37664.5867946184,533,2.2263780599553e-16
37565.794057462,533,2.2263780599553e-16
37948.2372421862,533,2.2263780599553e-16
37703.4997545979,533,2.2263780599553e-16
37529.5485660247,533,2.2263780599553e-16
37858.9160166504,533,2.2263780599553e-16
37524.3836637495,533,2.2263780599553e-16
37953.6580520663,533,2.2263780599553e-16
37898.9020598073,533,2.2263780599553e-16
37949.3506782774,533,2.2263780599553e-16
37885.8322133094,533,2.2263780599553e-16
37830.8483824305,533,2.2263780599553e-16
37522.8722318738,533,2.2263780599553e-16
37841.5542005494,533,2.2263780599553e-16
37763.000039775,533,2.2263780599553e-16
37901.6472833042,533,2.2263780599553e-16
37916.786183589,533,2.2263780599553e-16
37845.2938515727,533,2.2263780599553e-16
37685.5531464715,533,2.2263780599553e-16
37937.2275672644,533,2.2263780599553e-16
37952.4325235793,533,2.2263780599553e-16
37824.6665761147,533,2.2263780599553e-16
37897.9396825582,533,2.2263780599553e-16
37901.3019948281,533,2.2263780599553e-16
37903.3921304861,533,2.2263780599553e-16
37702.515557116,533,2.2263780599553e-16
37816.4722917726,533,2.2263780599553e-16
37658.2327170406,533,2.2263780599553e-16
37675.8823954425,533,2.2263780599553e-16
37585.5008140132,533,2.2263780599553e-16
37568.2096874211,533,2.2263780599553e-16
37919.4772778871,533,2.2263780599553e-16
37745.7528791632,533,2.2263780599553e-16
37589.8284840816,533,2.2263780599553e-16
37869.2649551663,533,2.2263780599553e-16
37954.6445086189,533,2.2263780599553e-16
37688.8683116678,533,2.2263780599553e-16
37665.8774173767,533,2.2263780599553e-16
37681.7653437935,533,2.2263780599553e-16
37532.672680051,533,2.2263780599553e-16
37660.9395568422,533,2.2263780599553e-16
37952.8689203745,533,2.2263780599553e-16
37675.090653923,533,2.2263780599553e-16
37614.6477894859,533,2.2263780599553e-16
37867.7966316617,533,2.2263780599553e-16
37760.0262769676,533,2.2263780599553e-16
37929.1459989286,533,2.2263780599553e-16
37662.2995209862,533,2.2263780599553e-16
37950.5620803916,533,2.2263780599553e-16
37635.2254839775,533,2.2263780599553e-16
37965.8445892333,533,2.2263780599553e-16
37649.0641185618,533,2.2263780599553e-16
37784.2774230682,533,2.2263780599553e-16
37803.4405304103,533,2.2263780599553e-16
37911.646332079,533,2.2263780599553e-16
37680.8711441735,533,2.2263780599553e-16
37792.2405621992,533,2.2263780599553e-16
37806.4759027859,533,2.2263780599553e-16
37529.8056709376,533,2.2263780599553e-16
37534.2942747504,533,2.2263780599553e-16
37651.6100251305,533,2.2263780599553e-16
37915.3208934081,533,2.2263780599553e-16
37588.7505183211,533,2.2263780599553e-16
37945.8243787744,533,2.2263780599553e-16
37804.8811291889,533,2.2263780599553e-16
37849.3211209896,533,2.2263780599553e-16
37950.874390174,533,2.2263780599553e-16
37952.432273898,533,2.2263780599553e-16
37552.8063557492,533,2.2263780599553e-16
37840.9674104058,533,2.2263780599553e-16
37932.8356353103,533,2.2263780599553e-16
37954.2449808745,533,2.2263780599553e-16
37530.8706121359,533,2.2263780599553e-16
37840.536665416,533,2.2263780599553e-16
37533.7202138905,533,2.2263780599553e-16
37951.2241369425,533,2.2263780599553e-16
37902.2589869748,533,2.2263780599553e-16
37701.5820975445,533,2.2263780599553e-16
37520.4909755576,533,2.2263780599553e-16
37849.7264037208,533,2.2263780599553e-16
37539.0508128062,533,2.2263780599553e-16
37911.5586179587,533,2.2263780599553e-16
37654.0773927986,533,2.2263780599553e-16
37941.4868583028,533,2.2263780599553e-16
37906.3967590158,533,2.2263780599553e-16
37890.0043453352,533,2.2263780599553e-16
37712.396633058,533,2.2263780599553e-16
37595.2650799075,533,2.2263780599553e-16
37788.7247447871,533,2.2263780599553e-16
37917.559554817,533,2.2263780599553e-16
37920.2022750165,533,2.2263780599553e-16
37938.2015404784,533,2.2263780599553e-16
37834.2668535521,533,2.2263780599553e-16
37498.8968697454,533,2.2263780599553e-16
37523.739432023,533,2.2263780599553e-16
37955.8390252333,533,2.2263780599553e-16
37841.4820106594,533,2.2263780599553e-16
37567.944549491,533,2.2263780599553e-16
37668.5801221403,533,2.2263780599553e-16
37696.7667437931,533,2.2263780599553e-16
37529.5200798504,533,2.2263780599553e-16
37882.1702192902,533,2.2263780599553e-16
37863.1446329562,533,2.2263780599553e-16
37804.3405096435,533,2.2263780599553e-16
37675.7450172128,533,2.2263780599553e-16
37947.6252556283,533,2.2263780599553e-16
37917.6500415286,533,2.2263780599553e-16
37794.1131170912,533,2.2263780599553e-16
37948.5798744944,533,2.2263780599553e-16
37560.9384289098,533,2.2263780599553e-16
37952.9025949622,533,2.2263780599553e-16
37580.1545316931,533,2.2263780599553e-16
37525.1279828298,533,2.2263780599553e-16
37516.570626161,533,2.2263780599553e-16
37884.0276519433,533,2.2263780599553e-16
37519.2638877151,533,2.2263780599553e-16
37549.4188618314,533,2.2263780599553e-16
37540.9161593335,533,2.2263780599553e-16
37947.2373719689,533,2.2263780599553e-16
37955.6071426416,533,2.2263780599553e-16
37705.4929140456,533,2.2263780599553e-16
37546.8264834904,533,2.2263780599553e-16
37909.0643609955,533,2.2263780599553e-16
37676.4165383064,533,2.2263780599553e-16
37556.7949870029,533,2.2263780599553e-16
37537.6190543731,533,2.2263780599553e-16
37942.0796985659,533,2.2263780599553e-16
37647.2908454675,533,2.2263780599553e-16
37919.5469563186,533,2.2263780599553e-16
37618.4571653873,533,2.2263780599553e-16
37943.9824554491,533,2.2263780599553e-16
37723.5553720237,533,2.2263780599553e-16
37786.3991701095,533,2.2263780599553e-16
37557.9879307844,533,2.2263780599553e-16
37695.9442359664,533,2.2263780599553e-16
37551.5981209105,533,2.2263780599553e-16
37947.2361171448,533,2.2263780599553e-16
37948.1999308438,533,2.2263780599553e-16
37843.7571353269,533,2.2263780599553e-16
37955.0750313223,533,2.2263780599553e-16
37681.7202350584,533,2.2263780599553e-16
37898.7277237838,533,2.2263780599553e-16
37953.2792752412,533,2.2263780599553e-16
37866.840516674,533,2.2263780599553e-16
37935.2373445255,533,2.2263780599553e-16
37529.4720771986,533,2.2263780599553e-16
37771.6255037127,533,2.2263780599553e-16
37881.1640521972,533,2.2263780599553e-16
37955.0060242766,533,2.2263780599553e-16
37878.2086658039,533,2.2263780599553e-16
37615.2600042824,533,2.2263780599553e-16
37613.8918886788,533,2.2263780599553e-16
37947.1990467421,533,2.2263780599553e-16
37849.084616177,533,2.2263780599553e-16
37805.0828373108,533,2.2263780599553e-16
37811.455757818,533,2.2263780599553e-16
37950.3895088576,533,2.2263780599553e-16
37627.2593480937,533,2.2263780599553e-16
37949.9531484996,533,2.2263780599553e-16
37882.8603994294,533,2.2263780599553e-16
37599.6048804949,533,2.2263780599553e-16
37813.6621653953,533,2.2263780599553e-16
37808.0425966575,533,2.2263780599553e-16
37554.373909986,533,2.2263780599553e-16
37709.4634315929,533,2.2263780599553e-16
37808.0178391566,533,2.2263780599553e-16
37948.3072606126,533,2.2263780599553e-16
37758.057901768,533,2.2263780599553e-16
37721.7461619971,533,2.2263780599553e-16
37829.9670331291,533,2.2263780599553e-16
37496.3362490266,533,2.2263780599553e-16
37593.3172713347,533,2.2263780599553e-16
37908.7846559543,533,2.2263780599553e-16
37794.4671168274,533,2.2263780599553e-16
37870.4146164028,533,2.2263780599553e-16
37675.1874691261,533,2.2263780599553e-16
37556.66603274,533,2.2263780599553e-16
37578.5976231223,533,2.2263780599553e-16
37527.6057575294,533,2.2263780599553e-16
37864.2309482922,533,2.2263780599553e-16
37918.2076534066,533,2.2263780599553e-16
37645.0225044466,533,2.2263780599553e-16
37772.8772391639,533,2.2263780599553e-16
37825.1184607099,533,2.2263780599553e-16
37622.2236886567,533,2.2263780599553e-16
37869.4332283716,533,2.2263780599553e-16
37856.9794973309,533,2.2263780599553e-16
37571.0619190665,533,2.2263780599553e-16
37807.3700583832,533,2.2263780599553e-16
37866.377912862,533,2.2263780599553e-16
37861.5123616474,533,2.2263780599553e-16
37534.5537399888,533,2.2263780599553e-16
37903.9811146511,533,2.2263780599553e-16
37966.9251427014,533,2.2263780599553e-16
37911.1117048634,533,2.2263780599553e-16
37791.359060793,533,2.2263780599553e-16
37957.4844106938,533,2.2263780599553e-16
37803.239768273,533,2.2263780599553e-16
37957.4032985855,533,2.2263780599553e-16
37926.8219017041,533,2.2263780599553e-16
37570.5803050026,533,2.2263780599553e-16
37627.8148918779,533,2.2263780599553e-16
37916.0963058936,533,2.2263780599553e-16
37864.7383775459,533,2.2263780599553e-16
37950.0230161719,533,2.2263780599553e-16
37714.3858485479,533,2.2263780599553e-16
37535.7399757395,533,2.2263780599553e-16
37861.870343955,533,2.2263780599553e-16
37838.6561130003,533,2.2263780599553e-16
37827.1557239044,533,2.2263780599553e-16
37518.0692334883,533,2.2263780599553e-16
37837.4509311678,533,2.2263780599553e-16
37677.1295316591,533,2.2263780599553e-16
37951.8752709377,533,2.2263780599553e-16
37619.3046227587,533,2.2263780599553e-16
37551.322416963,533,2.2263780599553e-16
37943.4066900424,533,2.2263780599553e-16
37563.2944621817,533,2.2263780599553e-16
37765.6437206618,533,2.2263780599553e-16
37668.6148255208,533,2.2263780599553e-16
37794.374526045,533,2.2263780599553e-16
37840.4143220633,533,2.2263780599553e-16
37877.6436177365,533,2.2263780599553e-16
37744.7181366457,533,2.2263780599553e-16
37739.687437964,533,2.2263780599553e-16
37952.2368664468,533,2.2263780599553e-16
37696.2035407067,533,2.2263780599553e-16
37660.7499327099,533,2.2263780599553e-16
37771.9699183596,533,2.2263780599553e-16
37705.0572362171,533,2.2263780599553e-16
37616.4167061566,533,2.2263780599553e-16
37803.3321699038,533,2.2263780599553e-16
37732.7220294855,533,2.2263780599553e-16
37952.4415740256,533,2.2263780599553e-16
37797.4531396414,533,2.2263780599553e-16
37544.286515406,533,2.2263780599553e-16
37536.8793323125,533,2.2263780599553e-16
37527.9362502862,533,2.2263780599553e-16
37877.8930154907,533,2.2263780599553e-16
37569.4997772053,533,2.2263780599553e-16
37832.4064396557,533,2.2263780599553e-16
37848.9127753545,533,2.2263780599553e-16
37729.9447588834,533,2.2263780599553e-16
37688.458067284,533,2.2263780599553e-16
37780.6988725387,533,2.2263780599553e-16
37533.0585653428,533,2.2263780599553e-16
37883.2491801596,533,2.2263780599553e-16
37752.9292332253,533,2.2263780599553e-16
37900.2593511411,533,2.2263780599553e-16
37717.2176700541,533,2.2263780599553e-16
37575.757816391,533,2.2263780599553e-16
37945.0716453851,533,2.2263780599553e-16
37838.0227388042,533,2.2263780599553e-16
37814.3521512746,533,2.2263780599553e-16
37714.5353957846,533,2.2263780599553e-16
37527.5625892119,533,2.2263780599553e-16
37765.2584406238,533,2.2263780599553e-16
37937.1108820474,533,2.2263780599553e-16
37803.5397081784,533,2.2263780599553e-16
37594.3053585171,533,2.2263780599553e-16
37936.372982392,533,2.2263780599553e-16
37814.6736217736,533,2.2263780599553e-16
37551.8162682073,533,2.2263780599553e-16
37936.9651383437,533,2.2263780599553e-16
37941.1854510875,533,2.2263780599553e-16
37811.1206889333,533,2.2263780599553e-16
37955.0680884441,533,2.2263780599553e-16
37747.5957178486,533,2.2263780599553e-16
37805.2608610758,533,2.2263780599553e-16
37752.634753014,533,2.2263780599553e-16
37842.7434537866,533,2.2263780599553e-16
37945.8995842025,533,2.2263780599553e-16
37890.6336732858,533,2.2263780599553e-16
37880.3624776491,533,2.2263780599553e-16
37642.7719746616,533,2.2263780599553e-16
37581.6719011366,533,2.2263780599553e-16
37754.3925130796,533,2.2263780599553e-16
37873.6908409126,533,2.2263780599553e-16
37879.6417938476,533,2.2263780599553e-16
37524.4685509295,533,2.2263780599553e-16
37800.5593485627,533,2.2263780599553e-16
37950.1522337958,533,2.2263780599553e-16
37656.5869633802,533,2.2263780599553e-16
37688.6447999574,533,2.2263780599553e-16
37593.7520716071,533,2.2263780599553e-16
37739.616211484,533,2.2263780599553e-16
37783.460139574,533,2.2263780599553e-16
37909.3720704819,533,2.2263780599553e-16
37805.2356182751,533,2.2263780599553e-16
37620.8048847029,533,2.2263780599553e-16
37555.9411429197,533,2.2263780599553e-16
37851.3113841055,533,2.2263780599553e-16
37778.8940906919,533,2.2263780599553e-16
37737.4056228979,533,2.2263780599553e-16
37953.4232908472,533,2.2263780599553e-16
37951.0498863115,533,2.2263780599553e-16
37836.567892404,533,2.2263780599553e-16
37960.3730636599,533,2.2263780599553e-16
37827.5012767643,533,2.2263780599553e-16
37949.0741091945,533,2.2263780599553e-16
37506.9594461974,533,2.2263780599553e-16
37711.0268605816,533,2.2263780599553e-16
37951.45704666,533,2.2263780599553e-16
37581.0840937287,533,2.2263780599553e-16
37827.4484268056,533,2.2263780599553e-16
37738.6971016931,533,2.2263780599553e-16
37921.9586872668,533,2.2263780599553e-16
37746.7550067198,533,2.2263780599553e-16
37575.1047598621,533,2.2263780599553e-16
37848.2520638931,533,2.2263780599553e-16
37811.6845872529,533,2.2263780599553e-16
37522.397663523,533,2.2263780599553e-16
37793.4912060753,533,2.2263780599553e-16
37613.8841822937,533,2.2263780599553e-16
37935.4874795043,533,2.2263780599553e-16
37805.7955642701,533,2.2263780599553e-16
37811.2248947552,533,2.2263780599553e-16
37894.1554785691,533,2.2263780599553e-16
37917.39749746,533,2.2263780599553e-16
37860.0135959744,533,2.2263780599553e-16
37947.4856518624,533,2.2263780599553e-16
37906.5727620175,533,2.2263780599553e-16
37563.236287758,533,2.2263780599553e-16
37738.3900766171,533,2.2263780599553e-16
37807.2364329829,533,2.2263780599553e-16
37837.9282409866,533,2.2263780599553e-16
37953.1373455088,533,2.2263780599553e-16
37947.0658755851,533,2.2263780599553e-16
37755.6566840474,533,2.2263780599553e-16
37673.0725576677,533,2.2263780599553e-16
37914.9747734656,533,2.2263780599553e-16
37734.693469461,533,2.2263780599553e-16
37571.3564593141,533,2.2263780599553e-16
37675.6141780324,533,2.2263780599553e-16
37870.8476791417,533,2.2263780599553e-16
37958.322859774,533,2.2263780599553e-16
37907.9887108379,533,2.2263780599553e-16
37580.0413547237,533,2.2263780599553e-16
37824.0847524259,533,2.2263780599553e-16
37945.3895640023,533,2.2263780599553e-16
37680.5045753904,533,2.2263780599553e-16
37898.1647549625,533,2.2263780599553e-16
37902.0567302087,533,2.2263780599553e-16
37856.9309005514,533,2.2263780599553e-16
37523.920723961,533,2.2263780599553e-16
37525.3532404494,533,2.2263780599553e-16
37906.1295961868,533,2.2263780599553e-16
37869.3660420405,533,2.2263780599553e-16
37952.5678070794,533,2.2263780599553e-16
37952.3372414725,533,2.2263780599553e-16
37885.9439866997,533,2.2263780599553e-16
37551.2483664045,533,2.2263780599553e-16
37933.128397249,533,2.2263780599553e-16
37551.611020225,533,2.2263780599553e-16
37832.2368252843,533,2.2263780599553e-16
37549.0617454734,533,2.2263780599553e-16
37846.8006330453,533,2.2263780599553e-16
37938.9007958143,533,2.2263780599553e-16
37661.470414568,533,2.2263780599553e-16
37908.1607387449,533,2.2263780599553e-16
37784.7166807498,533,2.2263780599553e-16
37729.3389383039,533,2.2263780599553e-16
37956.4691441093,533,2.2263780599553e-16
37618.1242725389,533,2.2263780599553e-16
37872.9940053507,533,2.2263780599553e-16
37954.2685858163,533,2.2263780599553e-16
37572.4855813513,533,2.2263780599553e-16
37943.5436765617,533,2.2263780599553e-16
37525.1591700607,533,2.2263780599553e-16
37789.8358632415,533,2.2263780599553e-16
37699.8283286581,533,2.2263780599553e-16
37954.7843104683,533,2.2263780599553e-16
37578.3371320527,533,2.2263780599553e-16
37565.9478365549,533,2.2263780599553e-16
37727.7317658097,533,2.2263780599553e-16
37890.6696136816,533,2.2263780599553e-16
37761.6006550334,533,2.2263780599553e-16
37597.4964178328,533,2.2263780599553e-16
37647.1536492942,533,2.2263780599553e-16
37620.9448667964,533,2.2263780599553e-16
37734.1368396111,533,2.2263780599553e-16
37930.0105308135,533,2.2263780599553e-16
37535.4861573476,533,2.2263780599553e-16
37646.7382520083,533,2.2263780599553e-16
37520.3594795297,533,2.2263780599553e-16
37681.0510106557,533,2.2263780599553e-16
37524.2163731074,533,2.2263780599553e-16
37901.1129854153,533,2.2263780599553e-16
37771.8610243176,533,2.2263780599553e-16
37699.9624892311,533,2.2263780599553e-16
37698.82556432,533,2.2263780599553e-16
37814.0336945742,533,2.2263780599553e-16
37935.6517751088,533,2.2263780599553e-16
37751.25131947,533,2.2263780599553e-16
37582.0314342033,533,2.2263780599553e-16
37940.6596523142,533,2.2263780599553e-16
37768.1731224806,533,2.2263780599553e-16
37794.247498586,533,2.2263780599553e-16
37525.3095719938,533,2.2263780599553e-16
37530.5184451236,533,2.2263780599553e-16
37681.1887446641,533,2.2263780599553e-16
37886.677927235,533,2.2263780599553e-16
37952.1424146647,533,2.2263780599553e-16
37635.1298044424,533,2.2263780599553e-16
37928.8526899064,533,2.2263780599553e-16
37573.6960017097,533,2.2263780599553e-16
37902.6692685288,533,2.2263780599553e-16
37941.2333721531,533,2.2263780599553e-16
37848.4509132344,533,2.2263780599553e-16
37759.0294204528,533,2.2263780599553e-16
37811.6385481566,533,2.2263780599553e-16
37884.6725609895,533,2.2263780599553e-16
37596.8361428666,533,2.2263780599553e-16
37948.5577668763,533,2.2263780599553e-16
37899.0914281772,533,2.2263780599553e-16
37947.2795731887,533,2.2263780599553e-16
37930.9937577936,533,2.2263780599553e-16
37725.0830199183,533,2.2263780599553e-16
37795.9072645831,533,2.2263780599553e-16
37948.533165935,533,2.2263780599553e-16
37556.9777167695,533,2.2263780599553e-16
37699.0087296872,533,2.2263780599553e-16
37615.7344454767,533,2.2263780599553e-16
37767.4417483325,533,2.2263780599553e-16
37947.0920401632,533,2.2263780599553e-16
37931.3934722483,533,2.2263780599553e-16
37523.5720215965,533,2.2263780599553e-16
37671.9837187497,533,2.2263780599553e-16
37930.5705341443,533,2.2263780599553e-16
37608.3699265329,533,2.2263780599553e-16
37963.0801396209,533,2.2263780599553e-16
37663.3988727699,533,2.2263780599553e-16
37827.2003969044,533,2.2263780599553e-16
37796.9084303093,533,2.2263780599553e-16
37814.1989665373,533,2.2263780599553e-16
37833.6825688034,533,2.2263780599553e-16
37844.7679274158,533,2.2263780599553e-16
37798.8496839656,533,2.2263780599553e-16
37951.0473423552,533,2.2263780599553e-16
37564.8383217431,533,2.2263780599553e-16
